"method","target","itempool_size","replication","rmse","overexposed","utilization_01","utilization_03","utilization_05","uniformity","max_spike","max_spike_1","max_spike_2","max_spike_3","max_spike_4","max_spike_5"
"multiple-objective","0.25","600",86,0.33377923372316,0,0.801666666666667,0.67,0.503333333333333,0.833104593614096,0.1878,0.4114552893045,0.238073807380738,0.200959232613909,0.230186999109528,0.481566820276498
"multiple-objective","0.25","600",87,0.329214486807256,0,0.801666666666667,0.673333333333333,0.506666666666667,0.834500045680934,0.1658,0.381090487238979,0.243352861649392,0.201834862385321,0.223018360949395,0.491728465487735
"multiple-objective","0.25","600",88,0.323648177256871,0,0.8,0.671666666666667,0.503333333333333,0.833892459727834,0.1851,0.4292343387471,0.25935949481281,0.201352003862868,0.222321428571429,0.450228832951945
"multiple-objective","0.25","600",89,0.328485027008085,0,0.801666666666667,0.67,0.503333333333333,0.833708047783271,0.1759,0.449050086355786,0.23594470046083,0.200562324273664,0.23170184104176,0.475750577367206
"multiple-objective","0.25","600",90,0.331281630190253,0,0.801666666666667,0.671666666666667,0.506666666666667,0.836414228731826,0.1911,0.453966415749855,0.231468849477035,0.201891252955083,0.221223021582734,0.477233429394813
"multiple-objective","0.25","600",91,0.332225459739323,0,0.801666666666667,0.67,0.503333333333333,0.836509310313905,0.1839,0.415546464056108,0.229936880072137,0.201233981964879,0.22895467160037,0.470588235294118
"multiple-objective","0.25","600",92,0.330084278683378,0,0.801666666666667,0.673333333333333,0.501666666666667,0.836494532523414,0.1873,0.394341801385681,0.235985533453888,0.200950118764846,0.228251121076233,0.467170249854736
"multiple-objective","0.25","600",93,0.331845493408212,0,0.801666666666667,0.67,0.498333333333333,0.833940744371429,0.187,0.392397660818713,0.258690744920993,0.201411764705882,0.229760289461782,0.449108683151236
"multiple-objective","0.25","600",94,0.32757002920704,0,0.801666666666667,0.671666666666667,0.503333333333333,0.833506423770796,0.1783,0.383680555555556,0.240292370945637,0.201415094339623,0.226702508960573,0.48526863084922
"multiple-objective","0.25","600",95,0.329535912200547,0,0.801666666666667,0.67,0.501666666666667,0.833879094460967,0.1874,0.419410745233969,0.235267452402539,0.201438848920863,0.233393177737882,0.449714285714286
"multiple-objective","0.25","600",96,0.33068879900982,0,0.8,0.668333333333333,0.503333333333333,0.833282819780689,0.1837,0.411491584445734,0.243218806509946,0.200850661625709,0.22704658525554,0.506329113924051
"multiple-objective","0.25","600",97,0.331726595214328,0,0.801666666666667,0.671666666666667,0.501666666666667,0.833479838833206,0.1827,0.404377880184332,0.245170193192272,0.20093896713615,0.226499552372426,0.48667439165701
"multiple-objective","0.25","600",98,0.330625685215606,0,0.801666666666667,0.671666666666667,0.503333333333333,0.834021215118158,0.1831,0.396631823461092,0.229214515388149,0.201035781544256,0.223953695458593,0.49682264586944
"multiple-objective","0.25","600",99,0.327294937145251,0,0.803333333333333,0.673333333333333,0.506666666666667,0.836518751544738,0.1883,0.398469688051795,0.24526600541028,0.201428571428571,0.229910714285714,0.480780263912794
"multiple-objective","0.25","600",100,0.324841018970522,0,0.801666666666667,0.673333333333333,0.503333333333333,0.833668201930594,0.1786,0.415268941584731,0.241219963031423,0.200558399255468,0.225192569098324,0.475728155339806
"multiple-objective","0.15","900",1,0.332408317957666,0,0.791111111111111,0.561111111111111,0.255555555555556,0.869884313476397,0.1086,0.305275637225845,0.143237250554324,0.137947725072604,0.141915641476274,0.36013986013986
"multiple-objective","0.15","900",2,0.337816263583552,0,0.788888888888889,0.558888888888889,0.248888888888889,0.871869062122455,0.1121,0.288507109004739,0.144772117962467,0.135377358490566,0.139794551138901,0.322448979591837
"multiple-objective","0.15","900",3,0.337632118119128,0,0.787777777777778,0.56,0.253333333333333,0.869672155025932,0.1148,0.273980815347722,0.141338059370846,0.130539499036609,0.144183989385228,0.361334867663982
"multiple-objective","0.15","900",4,0.333288135664129,0,0.79,0.562222222222222,0.254444444444444,0.871646885238552,0.1148,0.278503562945368,0.143108762659621,0.133785748909355,0.144830659536542,0.329113924050633
"multiple-objective","0.15","900",5,0.337266757858802,0,0.788888888888889,0.562222222222222,0.253333333333333,0.871983481669289,0.1125,0.257513258691809,0.144204851752022,0.128755364806867,0.138753866548829,0.323820617355853
"multiple-objective","0.15","900",6,0.332172744661613,0,0.788888888888889,0.556666666666667,0.254444444444444,0.871559413977002,0.1084,0.29585798816568,0.14240790655885,0.131950989632422,0.142921348314607,0.343120322394934
"multiple-objective","0.15","900",7,0.338725447778516,0,0.788888888888889,0.561111111111111,0.251111111111111,0.871466550710693,0.1156,0.281045751633987,0.145291479820628,0.137619047619048,0.147887323943662,0.310204081632653
"multiple-objective","0.15","900",8,0.333504450124211,0,0.792222222222222,0.56,0.251111111111111,0.869427231392973,0.1242,0.293175074183976,0.14780292942743,0.133301481127568,0.148812191842223,0.340621403912543
"multiple-objective","0.15","900",9,0.331748683775334,0,0.79,0.558888888888889,0.247777777777778,0.871617889848715,0.1119,0.312352941176471,0.143752798925213,0.129851461427887,0.144742630884294,0.365553602811951
"multiple-objective","0.15","900",10,0.334046743766873,0,0.792222222222222,0.56,0.253333333333333,0.870017748960044,0.1174,0.262786596119929,0.149557522123894,0.134075508228461,0.145038167938931,0.31901489117984
"multiple-objective","0.15","900",11,0.33648391520271,0,0.788888888888889,0.558888888888889,0.247777777777778,0.87174925153139,0.122,0.278271166370634,0.150426582846879,0.130805687203791,0.138302649303996,0.309101316542645
"multiple-objective","0.15","900",12,0.329990401690876,0,0.79,0.558888888888889,0.251111111111111,0.872057642289382,0.125,0.273104265402844,0.14247191011236,0.13434247871334,0.144064028457092,0.321345707656613
"multiple-objective","0.15","900",13,0.336767074013477,0,0.79,0.558888888888889,0.247777777777778,0.869246434563504,0.1215,0.274078478002378,0.149754135002235,0.132956152758133,0.143370786516854,0.324495677233429
"multiple-objective","0.15","900",14,0.336959245126299,0,0.788888888888889,0.561111111111111,0.248888888888889,0.869580384734592,0.1175,0.262716935966487,0.142093541202673,0.133682207421503,0.148231079265562,0.307604345340194
"multiple-objective","0.15","900",15,0.334510046259126,0,0.79,0.558888888888889,0.25,0.871811020431713,0.1238,0.263189093064612,0.146428571428571,0.131376323387873,0.144049187527448,0.324214202561118
"multiple-objective","0.15","900",16,0.333487496156154,0,0.788888888888889,0.56,0.251111111111111,0.871761281332363,0.1212,0.295481569560048,0.147201410312913,0.132275132275132,0.140776699029126,0.342136150234742
"multiple-objective","0.15","900",17,0.335726228688221,0,0.79,0.561111111111111,0.248888888888889,0.871650877520026,0.1232,0.271135265700483,0.143426294820717,0.131653992395437,0.138666666666667,0.335066435586366
"multiple-objective","0.15","900",18,0.331955413380072,0,0.791111111111111,0.558888888888889,0.251111111111111,0.871776961562257,0.1167,0.264757451782583,0.147415730337079,0.135263407688657,0.147124386981721,0.344807467911319
"multiple-objective","0.15","900",19,0.336033010165413,0,0.791111111111111,0.56,0.251111111111111,0.869743683186733,0.1186,0.275191514437242,0.141255605381166,0.130372492836676,0.154597956463794,0.326388888888889
"multiple-objective","0.15","900",20,0.329503065276747,0,0.79,0.561111111111111,0.252222222222222,0.869885068463913,0.116,0.242586002372479,0.142152466367713,0.13136601618277,0.160682226211849,0.327065527065527
"multiple-objective","0.15","900",21,0.339672737508138,0,0.788888888888889,0.56,0.248888888888889,0.871305920078286,0.1299,0.254761904761905,0.144973070017953,0.131691141639034,0.145318021201413,0.336633663366337
"multiple-objective","0.15","900",22,0.333457036209607,0,0.793333333333333,0.561111111111111,0.252222222222222,0.870262281253763,0.1124,0.317829457364341,0.143485915492958,0.13326941514861,0.139775280898876,0.313218390804598
"multiple-objective","0.15","900",23,0.330651199051313,0,0.791111111111111,0.558888888888889,0.247777777777778,0.86984178411599,0.1266,0.279402985074627,0.145011086474501,0.132604562737643,0.143438914027149,0.32118451025057
"multiple-objective","0.15","900",24,0.341473761701079,0,0.786666666666667,0.561111111111111,0.253333333333333,0.871658870515951,0.1199,0.280458383594692,0.147772386413763,0.131528964862298,0.139099420419082,0.305909617612978
"multiple-objective","0.15","900",25,0.339734826492592,0,0.79,0.56,0.253333333333333,0.869806939544061,0.1137,0.294717887154862,0.153846153846154,0.131077216396568,0.145851917930419,0.321593533487298
"multiple-objective","0.15","900",26,0.334241926693055,0,0.791111111111111,0.557777777777778,0.25,0.869601681479975,0.1136,0.240949554896142,0.159731543624161,0.131967603620772,0.141522029372497,0.324106113033449
"multiple-objective","0.15","900",27,0.335281183165594,0,0.79,0.561111111111111,0.248888888888889,0.871486528278965,0.1186,0.260330578512397,0.138627187079408,0.13760603204524,0.140774487471526,0.381818181818182
"multiple-objective","0.15","900",28,0.330937688315836,0,0.792222222222222,0.56,0.248888888888889,0.871571952252338,0.1147,0.291936433195998,0.140366562360304,0.130205840114888,0.143799472295515,0.312757201646091
"multiple-objective","0.15","900",29,0.332950875422437,0,0.79,0.562222222222222,0.254444444444444,0.871677254952398,0.1262,0.260459634649381,0.145833333333333,0.132231404958678,0.146037399821906,0.335435779816514
"multiple-objective","0.15","900",30,0.327862522105817,0,0.791111111111111,0.558888888888889,0.25,0.869703641809949,0.1067,0.262847017129356,0.151881720430108,0.131841980009519,0.142343960484957,0.323983972524327
"multiple-objective","0.15","900",31,0.333856807127545,0,0.788888888888889,0.558888888888889,0.25,0.86964046561105,0.1208,0.284952606635071,0.149286987522282,0.133079847908745,0.146793134598013,0.314857142857143
"multiple-objective","0.15","900",32,0.334785124582467,0,0.79,0.561111111111111,0.253333333333333,0.871814084371499,0.1177,0.27810650887574,0.13996399639964,0.13212927756654,0.145759717314488,0.322674418604651
"multiple-objective","0.15","900",33,0.336474035467351,0,0.787777777777778,0.56,0.248888888888889,0.871217561167199,0.1177,0.268612269207862,0.14088274632189,0.132604562737643,0.149934239368698,0.306556408741878
"multiple-objective","0.15","900",34,0.331196315598242,0,0.79,0.558888888888889,0.247777777777778,0.872135041601669,0.1197,0.287566293459045,0.145038167938931,0.133365430909966,0.146451033243486,0.339537507050197
"multiple-objective","0.15","900",35,0.337006714200152,0,0.788888888888889,0.558888888888889,0.25,0.871266597320209,0.1196,0.303030303030303,0.153538050734312,0.13035204567079,0.14298362107127,0.355178466939731
"multiple-objective","0.15","900",36,0.333955695985241,0,0.786666666666667,0.561111111111111,0.25,0.871465112746074,0.1233,0.257125890736342,0.143495753240948,0.129310344827586,0.140327578574591,0.325635103926097
"multiple-objective","0.15","900",37,0.332915444899196,0,0.79,0.561111111111111,0.248888888888889,0.871994676834826,0.1221,0.2558001189768,0.14431164231961,0.133843212237094,0.148822745446468,0.297029702970297
"multiple-objective","0.15","900",38,0.335904832849925,0,0.786666666666667,0.56,0.251111111111111,0.871502397714574,0.1205,0.260974143114853,0.14373897707231,0.134939759036145,0.149844375277901,0.35243553008596
"multiple-objective","0.15","900",39,0.334011806606064,0,0.792222222222222,0.562222222222222,0.25,0.872127221089839,0.1219,0.281395348837209,0.143051154368493,0.132387706855792,0.140864086408641,0.301038062283737
"multiple-objective","0.15","900",40,0.336351698084321,0,0.786666666666667,0.56,0.252222222222222,0.87168570644299,0.1149,0.262650602409639,0.142477876106195,0.131491186279181,0.141588992454505,0.350115740740741
"multiple-objective","0.15","900",41,0.336507537014977,0,0.792222222222222,0.558888888888889,0.25,0.871727886224582,0.1274,0.294082840236686,0.137150466045273,0.132790028763183,0.145888594164456,0.349912229373903
"multiple-objective","0.15","900",42,0.336483312163689,0,0.787777777777778,0.56,0.252222222222222,0.86986934866769,0.1132,0.248817966903073,0.142081447963801,0.132235294117647,0.150926743159753,0.309314586994728
"multiple-objective","0.15","900",43,0.334969699091431,0,0.788888888888889,0.56,0.251111111111111,0.869416576369165,0.1114,0.246394230769231,0.145824127264693,0.13421550094518,0.145609318996416,0.352463768115942
"multiple-objective","0.15","900",44,0.329270969259661,0,0.79,0.558888888888889,0.251111111111111,0.872051144377246,0.1161,0.276331360946746,0.15045045045045,0.133584195672625,0.139990880072959,0.337662337662338
"multiple-objective","0.15","900",45,0.334463107868051,0,0.788888888888889,0.561111111111111,0.251111111111111,0.871955473800497,0.1196,0.257557436517533,0.145351374945439,0.132331555986428,0.145888594164456,0.31907514450867
"multiple-objective","0.15","900",46,0.330986059536599,0,0.788888888888889,0.56,0.252222222222222,0.870066041708715,0.1197,0.306146572104019,0.143112701252236,0.130743723353861,0.1415770609319,0.311162521688837
"multiple-objective","0.15","900",47,0.338014630124404,0,0.786666666666667,0.56,0.252222222222222,0.871467900158539,0.1138,0.277480689245395,0.144578313253012,0.131591448931116,0.155575539568345,0.357183743560389
"multiple-objective","0.15","900",48,0.334157688084292,0,0.79,0.561111111111111,0.253333333333333,0.872103064122331,0.114,0.27202380952381,0.143872113676732,0.134905660377358,0.143051154368493,0.319723979298447
"multiple-objective","0.15","900",49,0.330058017480439,0,0.791111111111111,0.56,0.25,0.869777882190826,0.1153,0.285632183908046,0.14063215758131,0.135820181731229,0.147772386413763,0.337987201861547
"multiple-objective","0.15","900",50,0.335038653872551,0,0.788888888888889,0.557777777777778,0.254444444444444,0.871856322555635,0.1159,0.272674078408426,0.142728904847397,0.132192106514503,0.142666072224699,0.31100757134537
"multiple-objective","0.15","900",51,0.334519955315442,0,0.785555555555556,0.561111111111111,0.251111111111111,0.871542063774516,0.1197,0.267291910902696,0.145701357466063,0.137898240608654,0.147214854111406,0.324025596276905
"multiple-objective","0.15","900",52,0.335434396719902,0,0.787777777777778,0.561111111111111,0.253333333333333,0.869837783515802,0.1159,0.256668642560759,0.149379432624113,0.134364427259546,0.13800803930326,0.34991423670669
"multiple-objective","0.15","900",53,0.335362356661574,0,0.787777777777778,0.56,0.253333333333333,0.871252088065141,0.1201,0.27002427184466,0.14487010127697,0.130042714760323,0.14795008912656,0.330635838150289
"multiple-objective","0.15","900",54,0.333628450608501,0,0.788888888888889,0.558888888888889,0.255555555555556,0.870055446605879,0.1119,0.264354066985646,0.1490022172949,0.131591448931116,0.150268336314848,0.29445727482679
"multiple-objective","0.15","900",55,0.333866246774838,0,0.786666666666667,0.558888888888889,0.253333333333333,0.869530454868209,0.1147,0.270318021201413,0.147896879240163,0.13396674584323,0.148492907801418,0.328901734104046
